exercise_name,muscle_slug,role,activation_pct
Barbell Guillotine Bench Press,triceps_brachii,secondary,47
Barbell Hack Squat,gluteus_maximus,primary,85
Barbell Hack Squat,quadriceps,secondary,55
Barbell Hack Squat,hamstrings,secondary,45
Barbell Hack Squat,calves,secondary,40
Barbell High Bar Squat,gluteus_maximus,primary,90
Barbell High Bar Squat,quadriceps,secondary,55
Barbell High Bar Squat,hamstrings,secondary,45
Barbell High Bar Squat,calves,secondary,40
Barbell High Bar Squat,rectus_abdominis,secondary,50
Barbell Incline Bench Press,pectoralis_major,primary,85
Barbell Incline Bench Press,anterior_deltoid,secondary,55
Barbell Incline Bench Press,triceps_brachii,secondary,45
Barbell Incline Close Grip Bench Press,triceps_brachii,primary,90
Barbell Incline Close Grip Bench Press,pectoralis_major,secondary,45
Barbell Incline Close Grip Bench Press,anterior_deltoid,secondary,55
Barbell Incline Reverse-grip Press,triceps_brachii,primary,85
Barbell Incline Reverse-grip Press,pectoralis_major,secondary,45
Barbell Incline Reverse-grip Press,posterior_deltoid,secondary,35
Barbell Incline Row,trapezius,primary,85
Barbell Incline Row,biceps_brachii,secondary,50
Barbell Incline Row,forearms,secondary,45
Barbell Incline Shoulder Raise,serratus_anterior,primary,85
Barbell Incline Shoulder Raise,lateral_deltoid,secondary,45
Barbell Incline Shoulder Raise,trapezius,secondary,50
Barbell Jefferson Squat,gluteus_maximus,primary,90
Barbell Jefferson Squat,quadriceps,secondary,50
Barbell Jefferson Squat,hamstrings,secondary,45
Barbell Jefferson Squat,calves,secondary,40
Barbell Jm Bench Press,triceps_brachii,primary,90
Barbell Jm Bench Press,pectoralis_major,secondary,45
Barbell Jm Bench Press,anterior_deltoid,secondary,40
Barbell Jump Squat,gluteus_maximus,primary,90
Barbell Jump Squat,quadriceps,secondary,58
Barbell Jump Squat,hamstrings,secondary,50
Barbell Jump Squat,calves,secondary,55
Barbell Lateral Lunge,gluteus_maximus,primary,85
Barbell Lateral Lunge,quadriceps,secondary,55
Barbell Lateral Lunge,hamstrings,secondary,45
Barbell Lateral Lunge,calves,secondary,40
Barbell Low Bar Squat,gluteus_maximus,primary,85
Barbell Low Bar Squat,quadriceps,secondary,55
Barbell Low Bar Squat,hamstrings,secondary,45
Barbell Low Bar Squat,calves,secondary,40
Barbell Lying Back Of The Head Tricep Extension,triceps_brachii,primary,90
Barbell Lying Back Of The Head Tricep Extension,lateral_deltoid,secondary,38
Barbell Lying Close-grip Press,triceps_brachii,primary,90
Barbell Lying Close-grip Press,pectoralis_major,secondary,45
Barbell Lying Close-grip Press,anterior_deltoid,secondary,40
Barbell Lying Close-grip Triceps Extension,triceps_brachii,primary,90
Barbell Lying Close-grip Triceps Extension,lateral_deltoid,secondary,45
Barbell Lying Extension,triceps_brachii,primary,85
Barbell Lying Extension,lateral_deltoid,secondary,40
Barbell Lying Lifting (on Hip),gluteus_maximus,primary,90
Barbell Lying Lifting (on Hip),hamstrings,secondary,50
Barbell Lying Lifting (on Hip),quadriceps,secondary,35
Barbell Lying Preacher Curl,biceps_brachii,primary,85
Barbell Lying Preacher Curl,forearms,secondary,45
Barbell Lying Triceps Extension,triceps_brachii,primary,92
Barbell Lying Triceps Extension,lateral_deltoid,secondary,41
Barbell Lying Triceps Extension Skull Crusher,triceps_brachii,primary,90
Barbell Lying Triceps Extension Skull Crusher,lateral_deltoid,secondary,45
Barbell Narrow Stance Squat,gluteus_maximus,primary,80
Barbell Narrow Stance Squat,quadriceps,secondary,55
Barbell Narrow Stance Squat,hamstrings,secondary,45
Barbell Narrow Stance Squat,calves,secondary,40
Barbell One Arm Bent Over Row,trapezius,primary,90
Barbell One Arm Bent Over Row,biceps_brachii,secondary,55
Barbell One Arm Bent Over Row,forearms,secondary,60
Barbell One Arm Floor Press,triceps_brachii,primary,82
Barbell One Arm Floor Press,pectoralis_major,secondary,45
Barbell One Arm Floor Press,anterior_deltoid,secondary,48
Barbell One Arm Side Deadlift,gluteus_maximus,primary,90
Barbell One Arm Side Deadlift,hamstrings,secondary,50
Barbell One Arm Side Deadlift,quadriceps,secondary,40
Barbell One Arm Side Deadlift,erector_spinae,secondary,55
Barbell One Arm Snatch,lateral_deltoid,primary,90
Barbell One Arm Snatch,trapezius,secondary,55
Barbell One Arm Snatch,forearms,secondary,50
Barbell One Arm Snatch,rectus_abdominis,secondary,50
Barbell One Leg Squat,quadriceps,primary,90
Barbell One Leg Squat,gluteus_maximus,secondary,55
Barbell One Leg Squat,hamstrings,secondary,48
Barbell One Leg Squat,calves,secondary,42
Barbell Overhead Squat,quadriceps,primary,90
Barbell Overhead Squat,gluteus_maximus,secondary,50
Barbell Overhead Squat,hamstrings,secondary,40
Barbell Overhead Squat,calves,secondary,35
Barbell Overhead Squat,rectus_abdominis,secondary,50
Barbell Palms Down Wrist Curl Over A Bench,forearms,primary,90
Barbell Palms Down Wrist Curl Over A Bench,biceps_brachii,secondary,38
Barbell Palms Down Wrist Curl Over A Bench,brachialis,secondary,48
Barbell Palms Up Wrist Curl Over A Bench,forearms,primary,90
Barbell Palms Up Wrist Curl Over A Bench,biceps_brachii,secondary,40
Barbell Palms Up Wrist Curl Over A Bench,anterior_deltoid,secondary,35
Barbell Pendlay Row,trapezius,primary,85
Barbell Pendlay Row,biceps_brachii,secondary,50
Barbell Pendlay Row,forearms,secondary,55
Barbell Pin Presses,triceps_brachii,primary,90
Barbell Pin Presses,anterior_deltoid,secondary,50
Barbell Preacher Curl,biceps_brachii,primary,92
Barbell Preacher Curl,forearms,secondary,48
Barbell Press Sit-up,rectus_abdominis,primary,90
Barbell Press Sit-up,anterior_deltoid,secondary,50
Barbell Press Sit-up,pectoralis_major,secondary,45
Barbell Prone Incline Curl,biceps_brachii,primary,90
Barbell Prone Incline Curl,forearms,secondary,45
Barbell Pullover,latissimus_dorsi,primary,82
Barbell Pullover,pectoralis_major,secondary,48
Barbell Pullover,triceps_brachii,secondary,41
Barbell Pullover To Press,latissimus_dorsi,primary,85
Barbell Pullover To Press,triceps_brachii,secondary,48
Barbell Pullover To Press,pectoralis_major,secondary,45
Barbell Pullover To Press,anterior_deltoid,secondary,45
Barbell Rack Pull,gluteus_maximus,primary,90
Barbell Rack Pull,hamstrings,secondary,50
Barbell Rack Pull,erector_spinae,secondary,58
Barbell Rear Delt Raise,posterior_deltoid,primary,85
Barbell Rear Delt Raise,trapezius,secondary,50
Barbell Rear Delt Raise,rhomboids,secondary,45
Barbell Rear Delt Row,posterior_deltoid,primary,90
Barbell Rear Delt Row,trapezius,secondary,52
Barbell Rear Delt Row,rhomboids,secondary,53
Barbell Rear Delt Row,biceps_brachii,secondary,45
Barbell Rear Lunge,gluteus_maximus,primary,90
Barbell Rear Lunge,quadriceps,secondary,55
Barbell Rear Lunge,hamstrings,secondary,45
Barbell Rear Lunge,calves,secondary,35
Barbell Rear Lunge V. 2,gluteus_maximus,primary,85
Barbell Rear Lunge V. 2,quadriceps,secondary,52
Barbell Rear Lunge V. 2,hamstrings,secondary,43
Barbell Rear Lunge V. 2,calves,secondary,38
Barbell Reverse Close-grip Bench Press,triceps_brachii,primary,90
Barbell Reverse Close-grip Bench Press,pectoralis_major,secondary,50
Barbell Reverse Close-grip Bench Press,posterior_deltoid,secondary,35
Barbell Reverse Curl,biceps_brachii,primary,70
Barbell Reverse Curl,forearms,secondary,55
Barbell Reverse Grip Bent Over Row,trapezius,primary,80
Barbell Reverse Grip Bent Over Row,biceps_brachii,secondary,55
Barbell Reverse Grip Bent Over Row,forearms,secondary,50
Barbell Reverse Grip Decline Bench Press,pectoralis_major,primary,90
Barbell Reverse Grip Decline Bench Press,triceps_brachii,secondary,50
Barbell Reverse Grip Decline Bench Press,posterior_deltoid,secondary,35
Barbell Reverse Grip Incline Bench Press,pectoralis_major,primary,88
Barbell Reverse Grip Incline Bench Press,triceps_brachii,secondary,55
Barbell Reverse Grip Incline Bench Press,posterior_deltoid,secondary,32
Barbell Reverse Grip Incline Bench Row,trapezius,primary,85
Barbell Reverse Grip Incline Bench Row,biceps_brachii,secondary,55
Barbell Reverse Grip Incline Bench Row,forearms,secondary,50
Barbell Reverse Grip Skullcrusher,triceps_brachii,primary,90
Barbell Reverse Grip Skullcrusher,forearms,secondary,45
Barbell Reverse Preacher Curl,biceps_brachii,primary,80
Barbell Reverse Preacher Curl,forearms,secondary,55
Barbell Reverse Wrist Curl,forearms,primary,90
Barbell Reverse Wrist Curl,biceps_brachii,secondary,40
Barbell Reverse Wrist Curl,brachialis,secondary,45
Barbell Reverse Wrist Curl V. 2,forearms,primary,90
Barbell Reverse Wrist Curl V. 2,biceps_brachii,secondary,35
Barbell Reverse Wrist Curl V. 2,brachialis,secondary,35
Barbell Rollerout,rectus_abdominis,primary,92
Barbell Rollerout,erector_spinae,secondary,55
Barbell Rollerout From Bench,rectus_abdominis,primary,85
Barbell Rollerout From Bench,anterior_deltoid,secondary,45
Barbell Rollerout From Bench,triceps_brachii,secondary,40
Barbell Romanian Deadlift,gluteus_maximus,primary,85
Barbell Romanian Deadlift,hamstrings,secondary,50
Barbell Romanian Deadlift,erector_spinae,secondary,55
Barbell Seated Behind Head Military Press,anterior_deltoid,primary,85
Barbell Seated Behind Head Military Press,triceps_brachii,secondary,50
Barbell Seated Behind Head Military Press,trapezius,secondary,45
Barbell Seated Bradford Rocky Press,anterior_deltoid,primary,90
Barbell Seated Bradford Rocky Press,triceps_brachii,secondary,50
Barbell Seated Bradford Rocky Press,trapezius,secondary,45
Barbell Seated Calf Raise,calves,primary,90
Barbell Seated Calf Raise,hamstrings,secondary,45
Barbell Seated Close Grip Behind Neck Triceps Extension,triceps_brachii,primary,90
Barbell Seated Close Grip Behind Neck Triceps Extension,lateral_deltoid,secondary,40
Barbell Seated Close-grip Concentration Curl,biceps_brachii,primary,92
Barbell Seated Close-grip Concentration Curl,forearms,secondary,50
Barbell Seated Good Morning,gluteus_maximus,primary,90
Barbell Seated Good Morning,hamstrings,secondary,55
Barbell Seated Good Morning,erector_spinae,secondary,50
Barbell Seated Overhead Press,anterior_deltoid,primary,90
Barbell Seated Overhead Press,triceps_brachii,secondary,55
Barbell Seated Overhead Press,trapezius,secondary,48
Barbell Seated Overhead Triceps Extension,triceps_brachii,primary,85
Barbell Seated Overhead Triceps Extension,anterior_deltoid,secondary,40
Barbell Seated Twist,rectus_abdominis,primary,75
Barbell Seated Twist,obliques,secondary,55
Barbell Seated Twist,erector_spinae,secondary,45
Barbell Side Bent V. 2,rectus_abdominis,primary,80
Barbell Side Bent V. 2,obliques,secondary,55
Barbell Side Bent V. 2,erector_spinae,secondary,50
Barbell Side Split Squat,quadriceps,primary,90
Barbell Side Split Squat,gluteus_maximus,secondary,50
Barbell Side Split Squat,hamstrings,secondary,40
Barbell Side Split Squat,calves,secondary,40
Barbell Side Split Squat V. 2,quadriceps,primary,92
Barbell Side Split Squat V. 2,gluteus_maximus,secondary,58
Barbell Side Split Squat V. 2,hamstrings,secondary,48
Barbell Side Split Squat V. 2,calves,secondary,38
Barbell Single Leg Deadlift,gluteus_maximus,primary,90
Barbell Single Leg Deadlift,hamstrings,secondary,55
Barbell Single Leg Deadlift,erector_spinae,secondary,58
Barbell Single Leg Split Squat,quadriceps,primary,85
Barbell Single Leg Split Squat,gluteus_maximus,secondary,55
Barbell Single Leg Split Squat,hamstrings,secondary,45
Barbell Single Leg Split Squat,calves,secondary,40
Barbell Sitted Alternate Leg Raise,rectus_abdominis,primary,80
Barbell Sitted Alternate Leg Raise,hip_flexors,secondary,55
Barbell Sitted Alternate Leg Raise (female),rectus_abdominis,primary,85
Barbell Sitted Alternate Leg Raise (female),hip_flexors,secondary,55
Barbell Sitted Alternate Leg Raise (female),quadriceps,secondary,45
Barbell Skier,lateral_deltoid,primary,85
Barbell Skier,triceps_brachii,secondary,40
Barbell Skier,rectus_abdominis,secondary,50
Barbell Speed Squat,gluteus_maximus,primary,85
Barbell Speed Squat,quadriceps,secondary,55
Barbell Speed Squat,hamstrings,secondary,45
Barbell Speed Squat,calves,secondary,35
Barbell Split Squat V. 2,quadriceps,primary,88
Barbell Split Squat V. 2,gluteus_maximus,secondary,55
Barbell Split Squat V. 2,hamstrings,secondary,42
Barbell Split Squat V. 2,calves,secondary,38
Barbell Squat (on Knees),quadriceps,primary,85
Barbell Squat (on Knees),gluteus_maximus,secondary,50
Barbell Squat (on Knees),hamstrings,secondary,40
Barbell Squat (on Knees),calves,secondary,30
Barbell Squat Jump Step Rear Lunge,quadriceps,primary,93
Barbell Squat Jump Step Rear Lunge,gluteus_maximus,secondary,53
Barbell Squat Jump Step Rear Lunge,hamstrings,secondary,45
Barbell Squat Jump Step Rear Lunge,calves,secondary,58
Barbell Standing Ab Rollerout,rectus_abdominis,primary,92
Barbell Standing Ab Rollerout,lateral_deltoid,secondary,55
Barbell Standing Ab Rollerout,erector_spinae,secondary,45
Barbell Standing Back Wrist Curl,forearms,primary,85
Barbell Standing Back Wrist Curl,biceps_brachii,secondary,45
Barbell Standing Back Wrist Curl,lateral_deltoid,secondary,40
Barbell Standing Bradford Press,anterior_deltoid,primary,85
Barbell Standing Bradford Press,triceps_brachii,secondary,50
Barbell Standing Bradford Press,trapezius,secondary,45
Barbell Standing Calf Raise,calves,primary,90
Barbell Standing Calf Raise,hamstrings,secondary,40
Barbell Standing Calf Raise,gluteus_maximus,secondary,45
Barbell Standing Close Grip Curl,biceps_brachii,primary,92
Barbell Standing Close Grip Curl,forearms,secondary,48
Barbell Standing Close Grip Military Press,anterior_deltoid,primary,90
Barbell Standing Close Grip Military Press,triceps_brachii,secondary,55
Barbell Standing Close Grip Military Press,trapezius,secondary,45
Barbell Standing Concentration Curl,biceps_brachii,primary,90
Barbell Standing Concentration Curl,forearms,secondary,45
Barbell Standing Front Raise Over Head,anterior_deltoid,primary,85
Barbell Standing Front Raise Over Head,triceps_brachii,secondary,45
Barbell Standing Front Raise Over Head,trapezius,secondary,50
Barbell Standing Leg Calf Raise,calves,primary,90
Barbell Standing Leg Calf Raise,hamstrings,secondary,40
Barbell Standing Leg Calf Raise,gluteus_maximus,secondary,45
Barbell Standing Overhead Triceps Extension,triceps_brachii,primary,90
Barbell Standing Overhead Triceps Extension,anterior_deltoid,secondary,50
Barbell Standing Reverse Grip Curl,biceps_brachii,primary,85
Barbell Standing Reverse Grip Curl,forearms,secondary,50
Barbell Standing Rocking Leg Calf Raise,calves,primary,85
Barbell Standing Rocking Leg Calf Raise,hamstrings,secondary,40
Barbell Standing Rocking Leg Calf Raise,quadriceps,secondary,40
Barbell Standing Twist,rectus_abdominis,primary,85
Barbell Standing Twist,obliques,secondary,60
Barbell Standing Twist,erector_spinae,secondary,50
Barbell Standing Wide Grip Biceps Curl,biceps_brachii,primary,90
Barbell Standing Wide Grip Biceps Curl,forearms,secondary,55
Barbell Standing Wide Military Press,anterior_deltoid,primary,85
Barbell Standing Wide Military Press,triceps_brachii,secondary,50
Barbell Standing Wide Military Press,trapezius,secondary,45
Barbell Standing Wide-grip Curl,biceps_brachii,primary,85
Barbell Standing Wide-grip Curl,forearms,secondary,45
Barbell Standing Wide-grip Curl,lateral_deltoid,secondary,35
Barbell Step-up,gluteus_maximus,primary,90
Barbell Step-up,quadriceps,secondary,50
Barbell Step-up,hamstrings,secondary,45
Barbell Step-up,calves,secondary,40
Barbell Stiff Leg Good Morning,gluteus_maximus,primary,80
Barbell Stiff Leg Good Morning,hamstrings,secondary,55
Barbell Stiff Leg Good Morning,erector_spinae,secondary,45
Barbell Straight Leg Deadlift,hamstrings,primary,85
Barbell Straight Leg Deadlift,gluteus_maximus,secondary,50
Barbell Straight Leg Deadlift,erector_spinae,secondary,55
Barbell Sumo Deadlift,gluteus_maximus,primary,90
Barbell Sumo Deadlift,hamstrings,secondary,50
Barbell Sumo Deadlift,quadriceps,secondary,55
Barbell Sumo Deadlift,erector_spinae,secondary,58
Barbell Thruster,lateral_deltoid,primary,85
Barbell Thruster,quadriceps,secondary,55
Barbell Thruster,gluteus_maximus,secondary,52
Barbell Thruster,hamstrings,secondary,45
Barbell Thruster,rectus_abdominis,secondary,50
Barbell Upright Row,lateral_deltoid,primary,85
Barbell Upright Row,trapezius,secondary,50
Barbell Upright Row,biceps_brachii,secondary,45
Barbell Upright Row V. 2,lateral_deltoid,primary,90
Barbell Upright Row V. 2,trapezius,secondary,50
Barbell Upright Row V. 2,biceps_brachii,secondary,40
Barbell Upright Row V. 3,lateral_deltoid,primary,90
Barbell Upright Row V. 3,trapezius,secondary,55
Barbell Upright Row V. 3,biceps_brachii,secondary,45
Barbell Wide Bench Press,pectoralis_major,primary,90
Barbell Wide Bench Press,anterior_deltoid,secondary,50
Barbell Wide Bench Press,triceps_brachii,secondary,45
Barbell Wide Reverse Grip Bench Press,pectoralis_major,primary,90
Barbell Wide Reverse Grip Bench Press,triceps_brachii,secondary,52
Barbell Wide Reverse Grip Bench Press,posterior_deltoid,secondary,38
Barbell Wide Squat,quadriceps,primary,90
Barbell Wide Squat,gluteus_maximus,secondary,50
Barbell Wide Squat,hamstrings,secondary,40
Barbell Wide Squat,calves,secondary,40
Barbell Wide-grip Upright Row,lateral_deltoid,primary,85
Barbell Wide-grip Upright Row,trapezius,secondary,55
Barbell Wide-grip Upright Row,biceps_brachii,secondary,45
Barbell Wrist Curl,forearms,primary,90
Barbell Wrist Curl,biceps_brachii,secondary,45
Barbell Wrist Curl,brachialis,secondary,40
Barbell Wrist Curl V. 2,forearms,primary,90
